oid,name,entity,access,risk_level,recommended_role,danger_signals,description
1.3.6.1.4.1.3902.1082.10.10.2.4.10,zxAnEnvFanTrayTable,entity.zte.gpon.hardware.fan,not-accessible,INFO,monitor,index/structural,"The Fan Tray Control table, with rack and shelf information."
1.3.6.1.4.1.3902.1082.30.40.2.3.1,zxAnOpticalAlmPrfIfConfEntry,entity.zte.gpon.hardware.optical_module,not-accessible,INFO,monitor,index/structural,An entry in zxAnOpticalAlmPrfIfConfTable.
1.3.6.1.4.1.3902.1082.30.40.2.3,zxAnOpticalAlmPrfIfConfTable,entity.zte.gpon.hardware.optical_module,not-accessible,INFO,monitor,index/structural,This table includes the optical module profile configuration.
1.3.6.1.4.1.3902.1082.30.40.2.5.1,zxAnOpticalAlsIfConfEntry,entity.zte.gpon.hardware.optical_module,not-accessible,INFO,monitor,index/structural,An entry in zxAnOpticalAlsIfConfTable.
1.3.6.1.4.1.3902.1082.30.40.2.5,zxAnOpticalAlsIfConfTable,entity.zte.gpon.hardware.optical_module,not-accessible,INFO,monitor,index/structural,This table includes the ALS configuration of the optical module.
1.3.6.1.4.1.3902.1082.30.45.2.3.1,zxAnOpticalCurr15MinPerfEntry,entity.zte.gpon.hardware.optical_module,not-accessible,INFO,monitor,index/structural,An entry of zxAnOpticalCurr15MinPerfTable.
1.3.6.1.4.1.3902.1082.30.45.2.3,zxAnOpticalCurr15MinPerfTable,entity.zte.gpon.hardware.optical_module,not-accessible,INFO,monitor,index/structural,The 15-minute interval performance data table of the optical module.
1.3.6.1.4.1.3902.1082.30.45.2.4.1,zxAnOpticalCurr1DayPerfEntry,entity.zte.gpon.hardware.optical_module,not-accessible,INFO,monitor,index/structural,An entry of zxAnOptModuleCurr1DayPerfTable.
1.3.6.1.4.1.3902.1082.30.45.2.4,zxAnOpticalCurr1DayPerfTable,entity.zte.gpon.hardware.optical_module,not-accessible,INFO,monitor,index/structural,The 1-day interval performance data table of the optical mudule.
1.3.6.1.4.1.3902.1082.30.45.2.7.1,zxAnOpticalCurrMinPerfEntry,entity.zte.gpon.hardware.optical_module,not-accessible,INFO,monitor,index/structural,An entry of zxAnOpticalCurrMinPerfTable.
1.3.6.1.4.1.3902.1082.30.45.2.7,zxAnOpticalCurrMinPerfTable,entity.zte.gpon.hardware.optical_module,not-accessible,INFO,monitor,index/structural,The minutes interval performance data table of the optical module.
1.3.6.1.4.1.3902.1082.30.45.2.5.1.1,zxAnOpticalH15MIntervalNo,entity.zte.gpon.hardware.optical_module,not-accessible,INFO,monitor,index/structural,The performance data interval number.
1.3.6.1.4.1.3902.1082.30.45.2.6.1.1,zxAnOpticalH1DIntervalNo,entity.zte.gpon.hardware.optical_module,not-accessible,INFO,monitor,index/structural,The performance data interval number.
1.3.6.1.4.1.3902.1082.30.45.2.8.1.1,zxAnOpticalHMinIntervalNo,entity.zte.gpon.hardware.optical_module,not-accessible,INFO,monitor,index/structural,The performance data interval number.
1.3.6.1.4.1.3902.1082.30.45.2.5.1,zxAnOpticalHis15MinPerfEntry,entity.zte.gpon.hardware.optical_module,not-accessible,INFO,monitor,index/structural,An entry of zxAnOpticalHis15MinPerfTable.
1.3.6.1.4.1.3902.1082.30.45.2.5,zxAnOpticalHis15MinPerfTable,entity.zte.gpon.hardware.optical_module,not-accessible,INFO,monitor,index/structural,The 15-minute interval historical performance data table of the optical module.
1.3.6.1.4.1.3902.1082.30.45.2.6.1,zxAnOpticalHis1DayPerfEntry,entity.zte.gpon.hardware.optical_module,not-accessible,INFO,monitor,index/structural,An entry of zxAnOpticalHis1DayPerfTable.
1.3.6.1.4.1.3902.1082.30.45.2.6,zxAnOpticalHis1DayPerfTable,entity.zte.gpon.hardware.optical_module,not-accessible,INFO,monitor,index/structural,The 1-day interval historical performance data table of the optical module.
1.3.6.1.4.1.3902.1082.30.45.2.8.1,zxAnOpticalHisMinPerfEntry,entity.zte.gpon.hardware.optical_module,not-accessible,INFO,monitor,index/structural,An entry of zxAnOpticalHisMinPerfTable.
1.3.6.1.4.1.3902.1082.30.45.2.8,zxAnOpticalHisMinPerfTable,entity.zte.gpon.hardware.optical_module,not-accessible,INFO,monitor,index/structural,The minutes interval historical performance data table of the optical module.
1.3.6.1.4.1.3902.1082.30.40.2.2.1,zxAnOpticalModuleAlmPrfEntry,entity.zte.gpon.hardware.optical_module,not-accessible,INFO,monitor,index/structural,An entry in zxAnOpticalModuleAlmPrfTable.
1.3.6.1.4.1.3902.1082.30.40.2.2.1.1,zxAnOpticalModuleAlmPrfName,entity.zte.gpon.hardware.optical_module,not-accessible,INFO,monitor,index/structural,A textual string containing information about the optical module alarm threshold profile name .
1.3.6.1.4.1.3902.1082.30.40.2.2,zxAnOpticalModuleAlmPrfTable,entity.zte.gpon.hardware.optical_module,not-accessible,INFO,monitor,index/structural,This table includes the optical module threshold profile.
1.3.6.1.4.1.3902.1082.30.40.2.10.1,zxAnOpticalModuleChanInfoEntry,entity.zte.gpon.hardware.optical_module,not-accessible,INFO,monitor,index/structural,An entry in zxAnOpticalModuleChanInfoTable.
1.3.6.1.4.1.3902.1082.30.40.2.10,zxAnOpticalModuleChanInfoTable,entity.zte.gpon.hardware.optical_module,not-accessible,INFO,monitor,index/structural,This table includes the optical module channel information.
1.3.6.1.4.1.3902.1082.30.40.2.20.1.1,zxAnOpticalModuleClassId,entity.zte.gpon.hardware.optical_module,not-accessible,INFO,monitor,index/structural,The optical module class id.
1.3.6.1.4.1.3902.1082.30.40.2.20.1,zxAnOpticalModuleClassValueEntry,entity.zte.gpon.hardware.optical_module,not-accessible,INFO,monitor,index/structural,An entry in zxAnOpticalModuleClassValueTable.
1.3.6.1.4.1.3902.1082.30.40.2.20,zxAnOpticalModuleClassValueTable,entity.zte.gpon.hardware.optical_module,not-accessible,INFO,monitor,index/structural,This table includes the optical module class value.
1.3.6.1.4.1.3902.1082.30.40.2.6.1,zxAnOpticalModuleConfEntry,entity.zte.gpon.hardware.optical_module,not-accessible,INFO,monitor,index/structural,An entry in zxAnOpticalModuleConfTable.
1.3.6.1.4.1.3902.1082.30.40.2.6,zxAnOpticalModuleConfTable,entity.zte.gpon.hardware.optical_module,not-accessible,INFO,monitor,index/structural,This table includes the optical module configuration.
1.3.6.1.4.1.3902.1082.30.40.2.6.1.1,zxAnOpticalModuleConfVendorName,entity.zte.gpon.hardware.optical_module,not-accessible,INFO,monitor,index/structural,The optical module vendor name.
1.3.6.1.4.1.3902.1082.30.40.2.6.1.2,zxAnOpticalModuleConfVendorPn,entity.zte.gpon.hardware.optical_module,not-accessible,INFO,monitor,index/structural,The optical module vendor P/N.
1.3.6.1.4.1.3902.1082.30.40.2.4.1,zxAnOpticalModuleInfoEntry,entity.zte.gpon.hardware.optical_module,not-accessible,INFO,monitor,index/structural,An entry in zxAnOpticalModuleInfoTable.
1.3.6.1.4.1.3902.1082.30.40.2.4,zxAnOpticalModuleInfoTable,entity.zte.gpon.hardware.optical_module,not-accessible,INFO,monitor,index/structural,This table includes the optical module information.
1.3.6.1.4.1.3902.3.126.1.2.1,zxr10opticalEntry,entity.zte.gpon.hardware.optical_module,not-accessible,INFO,monitor,index/structural,Índice/columna estructural de tabla (no consultable directamente).
1.3.6.1.4.1.3902.3.126.1.2,zxr10opticalTable,entity.zte.gpon.hardware.optical_module,not-accessible,INFO,monitor,index/structural,Índice/columna estructural de tabla (no consultable directamente).
1.3.6.1.4.1.3902.1082.10.10.2.3.10.1,zxAnPowerSupplyCapabilityEntry,entity.zte.gpon.hardware.power_supply,not-accessible,INFO,monitor,index/structural,The entry of zxAnPowerSupplyCapabilityTable.
1.3.6.1.4.1.3902.1082.10.10.2.3.10,zxAnPowerSupplyCapabilityTable,entity.zte.gpon.hardware.power_supply,not-accessible,INFO,monitor,index/structural,This table includes power supply capability table.
1.3.6.1.4.1.3902.1082.10.10.2.3.11.1,zxAnPowerSupplyEntry,entity.zte.gpon.hardware.power_supply,not-accessible,INFO,monitor,index/structural,An entry in zxAnPowerSupplyTable.
1.3.6.1.4.1.3902.1082.10.10.2.3.11,zxAnPowerSupplyTable,entity.zte.gpon.hardware.power_supply,not-accessible,INFO,monitor,index/structural,This table includes power supply table.
1.3.6.1.4.1.3902.1082.10.10.2.5.3.1,zxAnEnvDevMonSwitchEntry,entity.zte.gpon.hardware.sensor,not-accessible,INFO,monitor,index/structural,The entry of the zxAnEnvDevMonSwitchTable.
1.3.6.1.4.1.3902.1082.10.10.2.5.3.1.1,zxAnEnvDevMonSwitchId,entity.zte.gpon.hardware.sensor,not-accessible,INFO,monitor,index/structural,The ID of the switch.
1.3.6.1.4.1.3902.1082.10.10.2.5.3,zxAnEnvDevMonSwitchTable,entity.zte.gpon.hardware.sensor,not-accessible,INFO,monitor,index/structural,The table of the switch which monitors environment device.
1.3.6.1.4.1.3902.1082.10.10.2.5.2.1,zxAnEnvDeviceEntry,entity.zte.gpon.hardware.sensor,not-accessible,INFO,monitor,index/structural,The entry of the zxAnEnvDeviceTable.
1.3.6.1.4.1.3902.1082.10.10.2.5.2.1.1,zxAnEnvDeviceId,entity.zte.gpon.hardware.sensor,not-accessible,INFO,monitor,index/structural,The ID of this environment device.
1.3.6.1.4.1.3902.1082.10.10.2.5.2,zxAnEnvDeviceTable,entity.zte.gpon.hardware.sensor,not-accessible,INFO,monitor,index/structural,The table of environment device.
1.3.6.1.4.1.3902.1082.10.10.2.3.12.1,zxAnEnvEnergySavingEntry,entity.zte.gpon.hardware.sensor,not-accessible,INFO,monitor,index/structural,An entry in zxAnEnvEnergySavingTable.
1.3.6.1.4.1.3902.1082.10.10.2.3.12.1.4,zxAnEnvEnergySavingPort,entity.zte.gpon.hardware.sensor,not-accessible,INFO,monitor,index/structural,The port number.
1.3.6.1.4.1.3902.1082.10.10.2.3.12.1.1,zxAnEnvEnergySavingRack,entity.zte.gpon.hardware.sensor,not-accessible,INFO,monitor,index/structural,The rack number.
1.3.6.1.4.1.3902.1082.10.10.2.3.12.1.3,zxAnEnvEnergySavingSlot,entity.zte.gpon.hardware.sensor,not-accessible,INFO,monitor,index/structural,The slot number.
1.3.6.1.4.1.3902.1082.10.10.2.3.12,zxAnEnvEnergySavingTable,entity.zte.gpon.hardware.sensor,not-accessible,INFO,monitor,index/structural,The energy saving status table of the NE.
1.3.6.1.4.1.3902.1082.10.10.2.2.5.1,zxAnEnvMonInterfaceEntry,entity.zte.gpon.hardware.sensor,not-accessible,INFO,monitor,index/structural,The entry of zxAnEnvMonInterfaceTable.
1.3.6.1.4.1.3902.1082.10.10.2.2.5,zxAnEnvMonInterfaceTable,entity.zte.gpon.hardware.sensor,not-accessible,INFO,monitor,index/structural,This table includes the environment interface information.
1.3.6.1.4.1.3902.1082.10.10.2.1.13.1,zxAnEnvOverheatProtectEntry,entity.zte.gpon.hardware.sensor,not-accessible,INFO,monitor,index/structural,Environment overheat protection entry.
1.3.6.1.4.1.3902.1082.10.10.2.1.13,zxAnEnvOverheatProtectTable,entity.zte.gpon.hardware.sensor,not-accessible,INFO,monitor,index/structural,Environment overheat protection table.
1.3.6.1.4.1.3902.1082.10.10.2.1.5.1,zxAnEnvParamEntry,entity.zte.gpon.hardware.sensor,not-accessible,INFO,monitor,index/structural,The entry of zxAnEnvParamTable.
1.3.6.1.4.1.3902.1082.10.10.2.1.5,zxAnEnvParamTable,entity.zte.gpon.hardware.sensor,not-accessible,INFO,monitor,index/structural,This table includes environment temperature information.
1.3.6.1.4.1.3902.1082.10.10.2.1.5.1.1,zxAnEnvRack,entity.zte.gpon.hardware.sensor,not-accessible,INFO,monitor,index/structural,The index of rack.
1.3.6.1.4.1.3902.1082.10.10.2.1.6.1.1,zxAnEnvSlot,entity.zte.gpon.hardware.sensor,not-accessible,INFO,monitor,index/structural,"The index of slot, the range is [0,20] of 19-inch shelf and [0,22] of 21-inch shelf."
1.3.6.1.4.1.3902.1082.10.10.2.3.12.1.2,zxAnEnvEnergySavingShelf,entity.zte.gpon.hardware.shelf,not-accessible,INFO,monitor,index/structural,The shelf number.
1.3.6.1.4.1.3902.1082.10.10.2.1.5.1.2,zxAnEnvShelf,entity.zte.gpon.hardware.shelf,not-accessible,INFO,monitor,index/structural,The index of shelf.
1.3.6.1.4.1.3902.1082.30.20.2.2.6.1.2,zxAnInnerPortShelf,entity.zte.gpon.hardware.shelf,not-accessible,INFO,monitor,index/structural,This object indicates the shelf number.
1.3.6.1.4.1.3902.1082.10.1.2.3.1.1,zxAnShelf,entity.zte.gpon.hardware.shelf,not-accessible,INFO,monitor,index/structural,The range of zxAnShelf is 1~1 for DT
1.3.6.1.4.1.3902.1082.10.1.2.3.1,zxAnShelfEntry,entity.zte.gpon.hardware.shelf,not-accessible,INFO,monitor,index/structural,An entry in zxAnShelfTable.
1.3.6.1.4.1.3902.1082.10.1.2.3,zxAnShelfTable,entity.zte.gpon.hardware.shelf,not-accessible,INFO,monitor,index/structural,This table includes the enable or disable plug and play of the shelf.
1.3.6.1.4.1.3902.1082.20.30.2.5.2.1.2,zxAnSwPatchShelf,entity.zte.gpon.hardware.shelf,not-accessible,INFO,monitor,index/structural,The shelf number.
1.3.6.1.4.1.3902.1082.40.50.2.1.10.1.2,zxAnVlanExtPortListIIShelf,entity.zte.gpon.hardware.shelf,not-accessible,INFO,monitor,index/structural,Shelf index for port list on the VLAN.
1.3.6.1.4.1.3902.1082.500.21.2.1.9.1,zxAnGponOPGemPortCurrPerfEntry,entity.zte.gpon.logical.gem_port,not-accessible,INFO,monitor,index/structural,The ONU profile GPON GEM port current performance entry.
1.3.6.1.4.1.3902.1082.500.21.2.1.9,zxAnGponOPGemPortCurrPerfTable,entity.zte.gpon.logical.gem_port,not-accessible,INFO,monitor,index/structural,The ONU profile GPON GEM port current performance table.
1.3.6.1.4.1.3902.1082.500.21.2.1.3.1,zxAnGponOPGemPortEntry,entity.zte.gpon.logical.gem_port,not-accessible,INFO,monitor,index/structural,The ONU profile GEM port entry.
1.3.6.1.4.1.3902.1082.500.21.2.1.3.1.1,zxAnGponOPGemPortIndex,entity.zte.gpon.logical.gem_port,not-accessible,INFO,monitor,index/structural,"An arbitrary (unique) integer for identifying an entry in the table, from 1 to upper limit supported GEM port count of ONU type."
1.3.6.1.4.1.3902.1082.500.21.2.1.3,zxAnGponOPGemPortTable,entity.zte.gpon.logical.gem_port,not-accessible,INFO,monitor,index/structural,The ONU profile GEM port table.
1.3.6.1.4.1.3902.1082.110.5.2.2.1,zxAnSrvPortConfEntry,entity.zte.gpon.logical.service_port,not-accessible,INFO,monitor,index/structural,An entry in zxAnSrvPortConfTable.
1.3.6.1.4.1.3902.1082.110.5.2.2,zxAnSrvPortConfTable,entity.zte.gpon.logical.service_port,not-accessible,INFO,monitor,index/structural,This table includes interface service port configuration.
1.3.6.1.4.1.3902.1082.110.21.2.11.1,zxAnSrvPortCurr1DayPerfEntry,entity.zte.gpon.logical.service_port,not-accessible,INFO,monitor,index/structural,The current 1 day interval performance data entry of service port.
1.3.6.1.4.1.3902.1082.110.21.2.11,zxAnSrvPortCurr1DayPerfTable,entity.zte.gpon.logical.service_port,not-accessible,INFO,monitor,index/structural,The current 1 day interval performance data table of the service port.
1.3.6.1.4.1.3902.1082.110.21.2.10.1,zxAnSrvPortCurrMinPerfEntry,entity.zte.gpon.logical.service_port,not-accessible,INFO,monitor,index/structural,The current minutes interval performance data entry of the service port.
1.3.6.1.4.1.3902.1082.110.21.2.10,zxAnSrvPortCurrMinPerfTable,entity.zte.gpon.logical.service_port,not-accessible,INFO,monitor,index/structural,The current minutes interval performance data table of the service port.
1.3.6.1.4.1.3902.1082.110.21.2.2.1,zxAnSrvPortCurrStatsEntry,entity.zte.gpon.logical.service_port,not-accessible,INFO,monitor,index/structural,A zxAnSrvPortCurrStatsTable entry.
1.3.6.1.4.1.3902.1082.110.21.2.2,zxAnSrvPortCurrStatsTable,entity.zte.gpon.logical.service_port,not-accessible,INFO,monitor,index/structural,Current statistics data table of service port.
1.3.6.1.4.1.3902.1082.110.21.2.13.1.1,zxAnSrvPortH1DIntervalNo,entity.zte.gpon.logical.service_port,not-accessible,INFO,monitor,index/structural,Performance data interval number 1 is the the most recent previous interval; interval 7 is 1 week ago.
1.3.6.1.4.1.3902.1082.110.21.2.12.1.1,zxAnSrvPortHMinIntervalNo,entity.zte.gpon.logical.service_port,not-accessible,INFO,monitor,index/structural,Performance data interval number.
1.3.6.1.4.1.3902.1082.110.21.2.13.1,zxAnSrvPortHis1DayPerfEntry,entity.zte.gpon.logical.service_port,not-accessible,INFO,monitor,index/structural,The historical 1 day interval performance data entry of the service port.
1.3.6.1.4.1.3902.1082.110.21.2.13,zxAnSrvPortHis1DayPerfTable,entity.zte.gpon.logical.service_port,not-accessible,INFO,monitor,index/structural,The historical 1 day interval performance data table of the service port.
1.3.6.1.4.1.3902.1082.110.21.2.12.1,zxAnSrvPortHisMinPerfEntry,entity.zte.gpon.logical.service_port,not-accessible,INFO,monitor,index/structural,The historical minutes interval performance data entry of the service port.
1.3.6.1.4.1.3902.1082.110.21.2.12,zxAnSrvPortHisMinPerfTable,entity.zte.gpon.logical.service_port,not-accessible,INFO,monitor,index/structural,The historical minutes interval performance data table of the service port.
1.3.6.1.4.1.3902.1082.110.21.2.50.1,zxAnSrvPortPerfConfEntry,entity.zte.gpon.logical.service_port,not-accessible,INFO,monitor,index/structural,A zxAnSrvPortPerfConfTable entry.
1.3.6.1.4.1.3902.1082.110.21.2.50,zxAnSrvPortPerfConfTable,entity.zte.gpon.logical.service_port,not-accessible,INFO,monitor,index/structural,Enable/disable the service port performance.
1.3.6.1.4.1.3902.1082.40.50.2.6.3.1.2,zxAnVlanBasedFwdCVid,entity.zte.gpon.logical.vlan,not-accessible,INFO,monitor,index/structural,cvlan
1.3.6.1.4.1.3902.1082.40.50.2.6.4.1,zxAnVlanBasedFwdConfEntry,entity.zte.gpon.logical.vlan,not-accessible,INFO,monitor,index/structural,An entry in zxAnVlanBasedFwdConfTable.
1.3.6.1.4.1.3902.1082.40.50.2.6.4,zxAnVlanBasedFwdConfTable,entity.zte.gpon.logical.vlan,not-accessible,INFO,monitor,index/structural,This table includes VLAN based forward configuration information.
1.3.6.1.4.1.3902.1082.40.50.2.6.3.1,zxAnVlanBasedFwdEntry,entity.zte.gpon.logical.vlan,not-accessible,INFO,monitor,index/structural,An entry in zxAnVlanBasedFwdTable.
1.3.6.1.4.1.3902.1082.40.50.2.6.3.1.1,zxAnVlanBasedFwdSVid,entity.zte.gpon.logical.vlan,not-accessible,INFO,monitor,index/structural,"SVlan ,it shouled be included in the zxAnBasedFwdVlanTable"
1.3.6.1.4.1.3902.1082.40.50.2.6.3,zxAnVlanBasedFwdTable,entity.zte.gpon.logical.vlan,not-accessible,INFO,monitor,index/structural,This table includes VLAN based forward rule configuration.
1.3.6.1.4.1.3902.1082.40.50.2.13.2.1,zxAnVlanCopyCosToInnerEntry,entity.zte.gpon.logical.vlan,not-accessible,INFO,monitor,index/structural,Entry for zxAnVlanCopyCosToInnerTable.
1.3.6.1.4.1.3902.1082.40.50.2.13.2,zxAnVlanCopyCosToInnerTable,entity.zte.gpon.logical.vlan,not-accessible,INFO,monitor,index/structural,A table containing modifying inner CoS information.
1.3.6.1.4.1.3902.1082.40.50.2.13.3.1,zxAnVlanCopyCosToOuterEntry,entity.zte.gpon.logical.vlan,not-accessible,INFO,monitor,index/structural,Entry for zxAnVlanCopyCosToOuterTable.
1.3.6.1.4.1.3902.1082.40.50.2.13.3,zxAnVlanCopyCosToOuterTable,entity.zte.gpon.logical.vlan,not-accessible,INFO,monitor,index/structural,A table containing modifying outer CoS information.
1.3.6.1.4.1.3902.1082.40.50.2.1.2.1,zxAnVlanEntry,entity.zte.gpon.logical.vlan,not-accessible,INFO,monitor,index/structural,"Filtering information configured into the bridge by management, specifying the set of ports to which frames received on a VLAN and containing a specific Group d…"
1.3.6.1.4.1.3902.1082.40.50.2.1.10.1,zxAnVlanExtPortListIIEntry,entity.zte.gpon.logical.vlan,not-accessible,INFO,monitor,index/structural,Port list based on VLAN entry.
1.3.6.1.4.1.3902.1082.40.50.2.1.10.1.4,zxAnVlanExtPortListIIPort,entity.zte.gpon.logical.vlan,not-accessible,INFO,monitor,index/structural,Port index for port list on the VLAN.
1.3.6.1.4.1.3902.1082.40.50.2.1.10.1.1,zxAnVlanExtPortListIIRack,entity.zte.gpon.logical.vlan,not-accessible,INFO,monitor,index/structural,Rack index for port list on the VLAN.
